label,article
0,"Isang lay-up ni Mike Nieto sa nalalabing 2.5 segundo ng laro laban sa bumabantay sa kanyang si Justine Baltazar ang siyang nagsilbing wining basket para sa blue Eaglets at bumasag sa huling deadlock ng laban sa 64-all. May tsansa pa sanang makabig ng Bullpups ang tagumpay ngunit nagmintis ang ipinukol na corner 3-pointer ni Alfred Calma kasabay ng pagtunog ng buzzer na nagsilbing pormal na deklarasyon ng first round sweep ng Ateneo matapos ang pitong laban. Dahil sa kabiguan, bumaba ang NU sa ikalawang posisyon taglay ang barahang 6-1, panalo-talo. Nagtapos na topscorer para sa Ateneo si Jolo Mendoza na may 20 puntos bukod pa sa anim na rebounds habang nag-ambag naman ng 15 puntos ang kakambal ni Mike Nieto na si Matthew. Nawalan naman ng saysay ang double-double na 19 puntos at 16 na rebounds na itinala ni Mark Dyke para sa Bullpups dahil nabigo niyang maisalba ang koponan sa kabiguan. Sa iba pang mga laro, kapwa naman umiskor ng tig-18 puntos sina Aljun Melecio at Joaquin Banzon upang pamunuan ang De La Salle-Zobel sa paggapi sa Far Eastern University-Diliman, 55-50, upang tumapos na pangatlo na hawak ang barahang 5-2, panalo-talo. Sanhi naman ng pagkatalo, ang Baby Tamaraws na pinamunuan ni Marvin Lee na nagtapos na may 12 puntos ay bumaba sa ika-apat na puwestso hawak ang 4-3 na kartada. Nagsalansan naman ng 29 puntos si Frederick Tungcab para sa Adamson University nang kanilang payukurin ang University of the Philippines Integrated School,56-50 para umentra sa second round na nasa panglimang puwesto taglay ang barahang 3-4 panalo-talo. Nakamit naman ng University of Santo TOmas ang ikalawang panalo kontra limang talo nang kanilang igupo ang University of the East, 77-66."
0,"TULUY-TULOY ang Midas Touch ni Bossing Vic Sotto, hindi lamang sa kanyang sarili kundi maging sa mga alaga niyang sina Ryzza Mae Dizon ngayon at kay Aiza Seguerra noon. Hindi niya tinatantanan ang pag-aalaga at paghuhubog sa kanila hindi lamang sa umpisa kundi hanggang sa paglaki at posibleng habang-buhay na rin. No kidding."
0,"MULA sa pagganap bilang mahusay na songwriter, ang fast-rising Broadway star na si Jessie Mueller na nanalo ng lead actress Tony Award ngayong taon sa kanyang performance sa Beautiful: The Carole King Musical, ay gaganap naman bilang tagapagsilbi sa restaurant. Ayon sa hindi pa nakukumpirmang ulat ng The New York Times, gaganap si Mueller bilang waitress sa kanyang susunod na proyekto."
0,"Grabe ang pagnanakaw ng pera ng bayan ng mga tiwali at bulok na pulitiko, lider at lingkod daw ng mamamayan. Ang P900 milyong Malampaya funds na dapat ay mapunta sa kapakinabangan ng mga Pinoy at proyekto para sa kaunlaran, ay nahulog lang pala sa bulsa ng mga pekeng NGOs ni Reyna Janet Limnapoles kasabwat ang mga walang budhing pinunong-bayan. Ang P900 milyong halaga ay mula sa royalties ng Malampaya gas projects sa karagatan ng Palawan."
0,"Ayon kay Rafael, ang operasyon ay bunsod ng intelligence report tungkol sa umano'y pagbebenta ng ilegal na droga ni Ishii, isang 60-anyos na Japanese na matagal nang naninirahan sa La Union. Aniya, inaresto si Ishii sa apartment nito sa Oceana sa Barangay Carlatan, kasunod ng buy-bust operation makaraang makipagtransaksiyon sa dayuhan ang isang police asset dakong 11:45 ng gabi noong Sabado. ""Dinala sa ospital ang naarestong Japanese makalipas ang ilang oras dahil sa hirap sa paghinga,"" sabi ni Rafael. Sinabi ni Rafael na bago nadakip si Ishii ay naaresto na ang asawa nitong si Joy sa Bgy. Poro kasama ang ilang kaibigan. Ayon kay Rafael, kalalabas lang sa drug rehabilitation center ni Joy."
0,"Sa ulat na ipinadala kay Pampanga Provincial Police Office (PPO) chief, Senior Supt. Rodolfo Recomono Jr., sinabi ni Supt. Rechie Duldulao, chief of police ng San Fernando City, na nangyari ang panggagahasa nang dalhin ni Bautista si Rochelle sa kanyang bahay dakong 2:00 ng hapon."
0,"Pamumunuan ng mga economic ministers at matataas na opisyal ng 21 bansang kasapi ng APEC, ang ISOM ang opening salvo ng serye ng ministerial at technical meetings tungo sa 2015 APEC Leaders Summit na pag-aabalahan ng Pilipinas sa 2015. Dito sa Albay idaraos ang sampu sa naturang mga komperensiya."
0,"Bagamat ang orihinal na alignment ng Cavitex ay nagtatapos sa Cavite City, itinigil ng Cavitex Infrastructure Corp. (CIC) ang pagdurugtong sa expressway dahil sa luma na ang pag-aaral dito, at naiba na rin ang ruta ng biyahe ng mga motorista."
0,"Sinabi ni Supt. Ferdinand ""Bingo"" De Asis, tagapagsalita ng PPO, na simula ngayong Huwebes ay kanselado na ang anumang permit to carry firearms at mission order at kasabay na rin nito ang pagbawi sa mga PIV security."
0,"Umangat mula sa kinalalagyang buntot ng team standings ang tatangkain ng limang mga koponang kasalukuyang nasa 6-way tie sa ilalim sa tatlong magkakahiwalay na laro ngayong hapon sa 2015 PBA D-League Aspirants Cup sa JCSGO Gym sa Cubao, Quezon City. Pare-parehas na may barahang 1-3, panalo-talo, kasalo ng Tanduay Light, magtatangka ang Racal Motors, AMA University, MP Hotel, MJM Builders- FEU at Bread Story ng kani-kanilang ikalawang panalo sa pagsalang nila sa hapong ito."
0,"Ayon kay NBI-Anti Cybercrime Division Chief Ronald Aguto, hindi pa naman nila masabi sa ngayon kung doon nga unang na-upload ang video, pero posibleng isa iyon sa mga pinanggalingan. ""But since ongoing nga ang investigation, we cannot be disclosing the details,"" pahayag ni Department of Justice (DoJ) Secretary Leila De Lima sa panayam."
0,"Ito ang ipinahayag ng pamunuan ng SBP sa 2015 Team Philippines SEA Games Task Force matapos na isumite ang kabuuang 50 manlalaro sa kalalakihan at 58 naman sa kababaihan na nasa training pool. Hindi pa kasama dito ang mga pangalan ng mga pinagpipiliang coaches na hahawak sa dalawang koponan. ""They submitted all the names that are in their training pool, in both men and women,"" sinabi ni SEA Games Chef de Mission Julian Camacho, siya ding secretary general ng Wushu Federation of the Philippines (WFP). ""They (SBP) said they will still have to conduct their series of try-out before submitting to us their final lineup days before the deadline of submission of the entry by names,"" pahayag pa ni Camacho. ""They will also finalized from the list of candidates iyong coaches na hahawak sa men's team at sa women's"
0,"Bukod kay Adana, pinakakasuhan din ng anti-graft court ang mga miyembro ng Bids and Awards Committee (BAC) na sina Roland Roland Grijalvo, Felix Timsan, Emmanuel Enteria at Jonathan Cartagena. Nakasaad sa resolusyon ng Ombudsman na nilabag ni Adana at ng iba pang BAC member ang RA 9184 o Government Procurement Act sa pagbili ng isang pison at road grader mula sa CVCK Trading sa pagmamanipula sa technical specification ng dalawang heavy equipment."
0,"Ipinanganak si Marley sa Nine Miles, northwest Jamaica, at namatay noong Mayo 11, 1981, sa isang ospital sa Florida dahil sa cancer sa edad na 36. Itinakda ang isang ""mini-jam session"" sa dating bahay ni Marley sa Hope Road, hilagang bahagi ng Kingston, pati na rin ang ilang talakayan tungkol sa reggae, isang popular na uri ng musika na nagsimula sa Jamaica noong 1960s na may matibay na impluwensiya mula sa calypso at jazz at mga liriko ng protesta sa lipunan. Isang libreng concert sa Kingston waterfront sa Sabado ang inaasahang hahatak ng mga tao, at ilang lokal na reggae artists, kasama ang isa sa mga anak na lalaki ni Marley na si Ky-Mani, ang magpe-perform. Inihayag na ng pulisya ang bagong ruta at mga isinarang daan dahil sa rami ng taong inaasahang dadalo. ""I was not around when Bob was alive... but people are still excited about his music,"" sabi ni Marcia Facey, 32, isang fashion designer na nakatira sa Kingston. Usaping pinagdedebatehan sa Jamaica sa loob ng mahabang panahon ang pagdaragdag kay Marley sa Order of National Hero, ang pinakamataas na parangal sa bansa. Ang kasalukuyang pitong bayani ng Jamaica ay mga personalidad na nagmula sa pulitika. Wala pang bagong bayani na naidaragdag simula noong 1980 at isang komite na ang nag-aaral sa mga nominasyon sa loob ng tatlong taon, kasama si Marley at noon ay Prime Minister na si Michael Manley sa listahan ng sampung nominado. ""It is high time that the government makes him our eighth national hero,"" ayon kay Errol Campbell, 57, mekaniko sa Kingston. ""Bob was a reggae genius who has done more for Jamaica than most others by popularizing our music,"" dagdag pa ni Campbell. Ilang miyembro ng komite ang umano'y sumasalungat kay Marley dahil gumamit ito ng marijuana at minsa'y hindi inirespeto ang awtoridad bilang bahagi ng kanyang paniniwalang Rastafarian na nagtatakwil sa materyalismo. Isang bagong live album na pinamagatang ""Easy Skanking in Boston'78"" ang ilalabas sa susunod na linggo, ayon sa The Bob Marley Group of Companies, na magtatampok sa dalawang live show ni Bob Marley sa isang music hall sa Boston noong June 1978. Ipagdiriwang ng pamilya Marley ang kaarawan sa pamamagitan ng paglulunsad ng isang ""feel good social video movement"" na may titulong#Share1Love bilang pagbabalik-tanaw sa pananaw ni Marley sa isang mas mabuting mundo."
0,"Kinilala ang mga nasugatang pulis na sina PO1 Christopher Bermejo,34, may-asawa; PO3 Carlito Seneres, 53, may-asawa; PO3 Reynaldo Sarmiento, 46, may-asawa at PO3 Rolando DE Guzman,36,may-asawa, pawang mga miyembro ng Quezon City Police District Station 1 Laloma."
0,"""Wherefore, premises considered, accused most respectfully pray of the Honorable Court to resolve with dispatch their application for bail,"" saad sa motion to resolve na isinumite ni Razon at ng mga retiradong opisyal na sina Directors Gerry Barias at Eliseo de la Paz. Kasalukuyang nakadetine sa PNP Custodial Center sa Camp Crame, Quezon City matapos kasuhan ng malversation hinggil sa maintenance contract para sa mga LAV noong 2007 hanggang 2008. Sa kanilang mosyon na isinumite nitong Enero 20, inihayag ng mga abogado ng tatlong akusado na dapat na nakapagtalaga na ang korte ng halaga ng kanilang piyansa base sa ""declaration of the Honorable Fifth Division that Malversation through Falsification of Public Documents is a bailable offense."""
0,"MULA nang maging Kapamilya ay sunud-sunod na ang ginagawang proyekto ni Alex Gonzaga. Napanood sa Voice of the Philippines Season 2 at kasama rin si Alex sa ASAP 20, may librong bestseller sa ABS-CBN Publishing, may I Am Alex G album under Star Music na ini-launch kahapon, may concert sa darating sa Big Dome sa susunod na buwan, at sa March 16 ay premiere telecast naman ng kanyang pinagbibidahang serye na Inday Bote."
0,"""Ito na 'yung pinaka-best na game ko sa UAAP,"" pahayag ng Season MVP na si Jess Meliza na siyang nagpatabla sa laro sa 2-all sa pamamagitan ng kanyang goal sa 83rd minute bago ang winning goal sa extra time ni last season MVP Paolo Bugas na naglaro sa ikatlong pagkakataon para sa Tamaraws matapos magbalik mula sa knee injury. Una rito, unang umiskor ang La Salle sa pamamagitan ni Gio Diamante sa 59th minute bago naitabla ni Eric Giganto ang laro para sa FEU sa 72nd minute. Muling lumamang ang La Salle matapos ang goal ni Sabin Bustamante sa 81st minute bago naka-goal si Meliza makalipas ang 2 minuto. Tinalo muna ng FEU ang University of the Philippines (UP), 2-1, upang maangkin ang kanilang ikatlong sunod na titulo sa women's division. Nakapagtala ng goals para sa Lady Tamaraws ang tinanghal na Season MVP na si Alesa Dolino at si Ina Araneta na huling naka-goal para sa FEU sa 67th minute. ""Sobrang saya kasi first time namin na nanalo ng tatlong sunod. Kahit noong naglalaro pa ko, 'di kami nakaranas ng 3-peat,"" ayon kay FEU coach Let Dimzon. Nauna nang nagwagi ang FEU juniors squad nang pataubin ang Ateneo, 2-1, sa pamamagitan ng go-ahead goal ni Joseph Arranquez sa kalagitnaan ng second half."
0,"Kung inaakala mong nalampasan mo na ang pinakamabigat na challenge, wait ka lang in this cycle for something na mas challenging. AQUARIUS [Jan 20 - Feb 18]"
0,Sundan si Mirae Na at ang kanyang 57-year old na sarili habang sinusubukang ayusin ang kaniyang buhay sa Future's Choice na nagsimula na nitong February 16 sa GMA.
0,"Ipinag-utos ni Department of Justice (DoJ) Secretary Leila de Lima sa mga opisyal ng New Bilibid Prison (NBP) sa Muntinlupa City na gibain ang mga espesyal na kubol sa loob ng pasilidad, kabilang ang magarbong unit ni Jaybee Nino Sebastian, na itinuturing na high-profile inmate. Dalawang linggo lang ang ibinigay na taning ni De Lima sa Bureau of Corrections (BuCor) upang gibain ang lahat ng kubol sa NBP bilang patunay na wala siyang pinapaborang bilanggo, tulad ng akusasyon ni Msgr. Roberto Olaguer, NBP chaplain."
0,"Bilang bahagi ng selebrasyon ng pisa, nagpapatuloy ang kada oras na mga misa sa loob ng 26 oras sa Tondo Church simula ng Sabado ng gabi hanggang Linggo ng gabi. Ang mga replika ng Sto. Nino sa mapang-akit na mga kasuotan ay tinitipon sa ibabaw ng isang float na napalalamutian ng mga bulaklak at tinapay na bumibisita sa mga barangay sa pamamagitan ng ""Lakbayaw"" na isang masayang prusisyon ng libu-libong deboto, kabilang ang mga bata at matanda, na karga ang mga imahe ng Sto. Nino, sumasayaw at umaawit, sa gitna ng pagsigaw ng ""Viva Sto. Nino! Pit Senor!"" at sasabuyan sila ng tubig galing sa mga hose, na pinaniniwalaang sumasagisag sa ""pagbibinyag"" ng mga mananampalataya. Ang mga residente ng Tondo pati na rin ang mga deboto ay iniuugnay ang mga milagro sa Sto. Nino, pinaniniwalaan na ang kanilang pananampalataya ay may pabuyang mabuting kalusugan, katiwasayan, at proteksiyon. Ang kanilang taunang pista ay isang pinakahihintay na okasyon, na ipinagdiriwang sa nobenang misa, nililinis at pinagaganda ang kanilang mga tahanan at kalye, sumasali sa Lakbayaw, nagsasagawa ng mga tiangge, nanonood ng mga tanghalang pangkultura at sportsfests. Ang mga hapag-kainan ay pinupuno ng mga pagkain at bukas ang mga tahanan para sa mga bisita. Ang mga pangunahing lansangan kung saan daraan ang prusisyon ay makulay na napapalamutian ng mga bunting, mga arko at streamers."
0,"Muli umanong ginawa ng suspek ang pangmomolestiya sa 15-anyos na anak noong Disyembre 2014 kaya inihiwalay ng mga tiyahin ang dalawang dalagita sa mag-asawa. Madalas umanong pag-awayan ng mag-asawa ang paglayo ng mga anak na nauwi sa pananaksak ng suspek sa asawa kamakailan, matapos igiit ng mister na ibalik sa kanilang poder ang dalawang anak. Nagtamo ng saksak sa dibdib ang ginang, na nagbunsod dito para magsampa ng kaso laban sa asawa. Kasunod nito, kasama ang tiyahin, ay lakas-loob na ring nagsuplong sa pulisya ang dalawang dalagita noong Marso 27 para ireklamo ng pangmomolestiya sa kanila ng ama sa pagitan ng 2011 at 2014."
0,"Patay na si Jose Cadelina Corpuz, 48, nang matagpuan ang kanyang katawan. Pinaniniwalaang inatake sa sakit sa puso si Corpuz, may asawa, ng Bgy. Sapa III, Rosario, habang mag-isang nangingisda lulan ng bangkang ""Dianne Sian""."
0,"Nag-ambag naman si Ella de Jesus ng 8 hits habang umasinta si Aerieal Patngongon ng 6 puntos para sa Team UAAP-Philippines. Habang sinusulat ang balitang ito ay nakasalang na ang Lady Eagles laban sa Malaysia para sa bronze medal game. Una nang tumapos sa eliminations ang koponan na may barahang 2-2 (panalo-talo) makaraang magwagi kontra sa Malaysia sa kanilang opening game at mabigo sa Thailand at Indonesia sa sumunod nilang mga laban. Kapag nagkataon, ito ang unang podium finish ng bansa sa women's volleyball sa isang international competition matapos na huling magwagi ng bronze medal ng national team noong nakaraang 2005 Southeast Asian Games na ginanap sa Bacolod City."
0,"MATAPOS mag-divorce noong 2012, muling nagkamabutihan ang aktor na si Ethan Embry at aktres na si Sunny Mabrey at planong ituloy ang nakatakdang muling pagpapakasal. Ekslusibong nakapanayam ng Us Weekly ang magkasintahan sa ginanap na Makeup Artists and Hair Stylists Guild Awards noong Sabado, ika-14 ng Pebrero, sa Los Angeles."
0,Naniniwala ang AFP na kanilang matatapos ang operasyon laban sa BIFF sa loob ng tatlong buwan dahil kung face-to-face ang labanan ay kaya naman itong tapatan ng militar. Hangad ng militar na matuldukan na ang kakayahan ng BIFF sa paggawa ng bomba subalit hindi akmang panlaban nila sa pakikipagbakbakan sa tropa ng pamahalaan kasama ang panggugulo sa mga sibilyan.
0,"Sa isang resolusyon na may petsang Disyembre 16, sinabi ng First Division: ""The accused-movant submitted a Manifestation informing the Court that his coverage under the Witness Protection Security and Benefit Program (""WPP"" for short) had been terminated and that he is no longer a prospective government witness..."" ""After deliberating on the matter, the Court resolved to grant accused Cunanan's motion to travel,"" ayon sa FD na nagtalaga ng P120,000 travel bond kay Cunanan. Noong Disyembre 9, nagpalabas din ng resolusyon ang Fifth Division na nagbibigay permiso kay Cunanan na makabiyahe subalit nagtalaga lamang ng P60,000 travel bond. Binalaan ng Fifth Division ang dating TRC chief na ibabasura ang mga petisyong makabiyahe sa mga susunod na panahon kung mabibigo itong sumipot sa korte limang araw matapos itong bumalik sa bansa mula US."
